DATA,-152.768982,156.164841,-157.308716,0.013890,-0.637901,0.769535,0.026546,0.326281,-0.005720,0.009294,-0.945210
DATA,-153.536163,153.412567,-159.246292,0.011618,-0.637829,0.769562,0.028526,0.326314,-0.005777,0.009109,-0.945200
DATA,-153.446045,154.140182,-158.363586,0.012998,-0.637923,0.769567,0.025550,0.326309,-0.005655,0.009186,-0.945202
DATA,-154.074875,155.600037,-157.876511,0.011749,-0.637864,0.769576,0.027271,0.326192,-0.005831,0.009447,-0.945238
DATA,-154.171097,154.029266,-157.041367,0.010644,-0.637822,0.769601,0.027993,0.326228,-0.005886,0.009545,-0.945225
DATA,-152.855911,154.468369,-156.541321,0.012900,-0.637813,0.769522,0.029394,0.326278,-0.006224,0.009498,-0.945206
DATA,-153.509659,154.495361,-156.595810,0.013074,-0.637939,0.769558,0.025348,0.326383,-0.006300,0.009432,-0.945170
DATA,-154.487564,154.785934,-158.541656,0.012034,-0.637820,0.769542,0.029067,0.326451,-0.006300,0.009202,-0.945148
DATA,-154.296844,153.472656,-157.229462,0.012718,-0.637902,0.769547,0.026745,0.326518,-0.006289,0.009210,-0.945125
DATA,-152.246277,154.159897,-157.373093,0.013006,-0.637896,0.769536,0.027104,0.326577,-0.006345,0.009202,-0.945104
DATA,-153.729980,154.598480,-156.820801,0.009420,-0.637834,0.769617,0.027727,0.326631,-0.006151,0.009257,-0.945086
DATA,-152.083450,155.350815,-155.725922,0.013967,-0.637892,0.769533,0.026810,0.326674,-0.006388,0.009200,-0.945071
DATA,-153.157913,154.623306,-157.378708,0.014122,-0.637971,0.769554,0.024092,0.326744,-0.006312,0.008899,-0.945050
DATA,-152.782059,154.167099,-157.768372,0.013651,-0.637813,0.769514,0.029245,0.326674,-0.006296,0.008953,-0.945074
DATA,-152.709381,154.239990,-157.020432,0.013611,-0.637962,0.769555,0.024590,0.326689,-0.006312,0.008974,-0.945068
DATA,-154.234238,154.085190,-156.933060,0.013554,-0.637909,0.769509,0.027292,0.326558,-0.006159,0.009348,-0.945111
DATA,-152.159058,153.714172,-157.647552,0.010875,-0.637829,0.769578,0.028390,0.326569,-0.006276,0.009396,-0.945106
DATA,-153.504333,154.484467,-157.971191,0.013209,-0.637814,0.769496,0.029928,0.326703,-0.006339,0.009039,-0.945063
DATA,-152.789917,154.794464,-156.640533,0.012605,-0.637918,0.769539,0.026663,0.326639,-0.006223,0.009376,-0.945082
DATA,-151.785004,154.938126,-156.959274,0.011332,-0.637873,0.769554,0.027857,0.326738,-0.006297,0.009134,-0.945050
DATA,-153.416519,154.460114,-158.054626,0.014052,-0.637972,0.769512,0.025414,0.326554,-0.006159,0.009485,-0.945111
DATA,-152.785461,154.142181,-156.460129,0.013759,-0.637848,0.769483,0.029268,0.326560,-0.006281,0.009641,-0.945106
DATA,-154.236816,153.516129,-156.847519,0.013414,-0.637838,0.769480,0.029730,0.326431,-0.006074,0.010094,-0.945148
DATA,-153.760010,153.946289,-157.281769,0.012020,-0.637850,0.769523,0.028943,0.326569,-0.006339,0.010278,-0.945096
DATA,-154.583313,153.279221,-156.929596,0.013253,-0.637901,0.769489,0.028169,0.326483,-0.006486,0.010496,-0.945123
DATA,-151.119827,154.722412,-157.140533,0.011827,-0.637985,0.769563,0.024652,0.326306,-0.005966,0.010841,-0.945183
DATA,-152.694824,155.100800,-156.817841,0.013306,-0.637886,0.769470,0.028971,0.326343,-0.005773,0.010606,-0.945174
DATA,-151.910477,154.248535,-157.128189,0.011777,-0.637987,0.769530,0.025634,0.326488,-0.005564,0.010346,-0.945128
DATA,-154.277573,154.440628,-156.206406,0.012686,-0.637950,0.769483,0.027465,0.326355,-0.005638,0.010803,-0.945169
DATA,-154.275513,154.735046,-156.643631,0.011695,-0.637853,0.769457,0.030723,0.326283,-0.005607,0.010831,-0.945193
DATA,-153.994354,152.731140,-157.653122,0.014986,-0.637998,0.769397,0.027632,0.326139,-0.005369,0.010581,-0.945247
DATA,-153.548248,155.020493,-157.990616,0.014205,-0.637974,0.769443,0.027288,0.326086,-0.005476,0.010642,-0.945264
DATA,-154.806137,154.452240,-156.538940,0.011238,-0.637978,0.769522,0.026336,0.326072,-0.005690,0.010676,-0.945268
DATA,-153.579773,154.146820,-157.490509,0.011284,-0.637894,0.769470,0.029654,0.326091,-0.005969,0.010312,-0.945263
DATA,-153.955627,154.810577,-156.737976,0.012778,-0.637990,0.769451,0.027402,0.326180,-0.006044,0.010112,-0.945234
DATA,-152.702667,155.161911,-156.034576,0.013391,-0.637993,0.769432,0.027572,0.326021,-0.006037,0.010618,-0.945284
DATA,-153.555695,152.540802,-157.643295,0.012376,-0.637969,0.769446,0.028209,0.326139,-0.006015,0.010593,-0.945244
DATA,-154.560928,153.207611,-157.100266,0.011032,-0.637932,0.769478,0.028720,0.326062,-0.005667,0.010607,-0.945272
DATA,-152.218399,155.487671,-156.324524,0.011083,-0.638011,0.769511,0.025912,0.325975,-0.005656,0.010933,-0.945298
DATA,-153.538864,152.990158,-159.189575,0.012911,-0.638016,0.769457,0.026541,0.325897,-0.005647,0.011025,-0.945324
DATA,-152.324036,155.182785,-154.467468,0.012700,-0.637997,0.769465,0.026889,0.326093,-0.005331,0.010522,-0.945264
